order_id,first_name,last_name,email,age,city,product,category,quantity,unit_price,total_amount,payment_method,status,order_date
ORD0044,Karim,Boudiaf,karim.boudiaf813@email.com,33,,Power Bank,Accessories,2.0,42926.07,85852.14,Credit Card,shipped,2025-02-27
ORD0674,Ahmed,Ferhat,ahmed.ferhat99@email.com,19,Mostaganem,Smartphone,Networking,4.0,88346.66,353386.64,CIB,pending,2025-11-12
ORD0134,Nour,Taleb,nour.taleb604@email.com,28,Batna,Printer,Electronics,7.0,130643.4,914503.8,BaridiMob,pending,2025-06-25
ORD0576,Fatima,Saidi,fatima.saidi570@email.com,33,Biskra,Smartphone,Peripherals,9.0,69415.74,624741.66,Credit Card,cancelled,2025-04-20
ORD0312,Omar,Meziane,omar.meziane729@email.com,43,Annaba,Mouse,Storage,9.0,7818.12,70363.08,BaridiMob,shipped,2025-03-01
ORD0635,Bilal,Boudiaf,,59,Alger,Printer,Electronics,7.0,142515.12,997605.84,CIB,shipped,2025-05-08
ORD0568,Hana,Hamidi,hana.hamidi546@email.com,57,Blida,Power Bank,Storage,2.0,41261.8,82523.6,CIB,shipped,2025-02-01
ORD0821,Sara,Taleb,sara.taleb353@email.com,39,Annaba,Monitor,Accessories,2.0,51562.01,103124.02,Dahabia,cancelled,2025-10-23
ORD0001,Fatima,Benali,fatima.benali760@email.com,20,Setif,Monitor,Accessories,3.0,110602.45,331807.35,Credit Card,completed,2025-10-14
ORD0478,Sara,Benali,sara.benali790@email.com,-5,Batna,Printer,Electronics,2.0,39736.61,79473.22,CIB,completed,2025-11-13
ORD0317,Sara,Larbi,sara.larbi635@email.com,35,Djelfa,Monitor,Peripherals,8.0,62092.83,496742.64,Credit Card,cancelled,2025-01-03
ORD0738,Hana,Mansouri,hana.mansouri771@email.com,26,Biskra,Tablet,Electronics,5.0,73881.34,369406.7,Dahabia,shipped,2025-11-20
ORD0573,Bilal,Meziane,bilal.meziane467@email.com,41,Setif,RAM 16GB,Storage,8.0,35138.28,281106.24,CIB,pending,2025-10-09
ORD0381,Lina,Zidane,lina.zidane351@email.com,48,Constantine,Smartphone,Storage,7.0,144365.33,1010557.31,BaridiMob,cancelled,2025-12-28
ORD0833,Sara,Khelifi,sara.khelifi225@email.com,28,Chlef,Monitor,Storage,4.0,59687.05,238748.2,BaridiMob,cancelled,2025-07-19
ORD0973,Meriem,Bouzid,meriem.bouzid250@email.com,24,Oran,Printer,Peripherals,9.0,18899.79,170098.11,Cash,completed,2025-09-10
ORD0962,Hana,Belkacem,hana.belkacem275@email.com,27,Bejaia,Smartphone,Accessories,4.0,7319.06,29276.24,CIB,shipped,2025-01-21
ORD0173,Amina,Ferhat,amina.ferhat371@email.com,53,Bejaia,Monitor,Electronics,4.0,118913.82,475655.28,CIB,cancelled,2025-01-12
ORD0126,Youssef,Bouzid,youssef.bouzid759@email.com,41,Biskra,Laptop,Electronics,9.0,32662.37,293961.33,Dahabia,cancelled,2025-06-06
ORD0667,Hana,Hamidi,hana.hamidi702@email.com,51,Sidi Bel Abbes,USB Cable,Peripherals,2.0,80395.84,160791.68,BaridiMob,pending,2025-01-05
ORD0487,Omar,Benali,omar.benali993@email.com,32,Bejaia,Laptop,Accessories,2.0,42676.12,85352.24,CIB,cancelled,2025-12-01
ORD0835,Karim,Larbi,karim.larbi345@email.com,19,Batna,Webcam,Storage,7.0,61638.44,431469.08,Dahabia,shipped,2025-05-13
ORD0940,Meriem,Benali,,29,Oran,SSD,Storage,,45103.42,270620.52,Cash,completed,2025-06-24
ORD0091,Rachid,Taleb,rachid.taleb680@email.com,24,Mostaganem,Router,Accessories,8.0,144741.25,1157930.0,CIB,returned,2025-10-11
ORD0979,Bilal,Belkacem,bilal.belkacem816@email.com,26,Mostaganem,Webcam,Electronics,2.0,86887.51,173775.02,BaridiMob,pending,2025-02-11
ORD0182,Bilal,Khelifi,bilal.khelifi349@email.com,41,Djelfa,Tablet,Peripherals,6.0,110262.86,661577.16,BaridiMob,cancelled,2025-03-25
ORD0364,Bilal,Zidane,bilal.zidane121@email.com,25,Tlemcen,Laptop,Networking,10.0,141673.0,1416730.0,Cash,cancelled,2025-04-17
ORD0275,Bilal,Zidane,bilal.zidane121@email.com,58,Mostaganem,Power Bank,Accessories,4.0,121700.06,486800.24,Credit Card,shipped,2025-12-20
ORD0965,Sara,Mansouri,sara.mansouri836@email.com,52,Oran,Router,Peripherals,4.0,109706.26,438825.04,BaridiMob,pending,2025-05-01
ORD0070,Amina,Hamidi,,26,Sidi Bel Abbes,Printer,Accessories,5.0,7304.6,36523.0,Cash,returned,2025-05-23
ORD0292,Nour,Boudiaf,nour.boudiaf654@email.com,54,Djelfa,Smartphone,Networking,1.0,148038.94,148038.94,BaridiMob,pending,2025-07-28
ORD0132,Sara,Taleb,sara.taleb20@email.com,44,Tlemcen,Smartwatch,Electronics,6.0,86575.99,519455.94,Credit Card,cancelled,2025-12-21
ORD0301,Sara,Zidane,sara.zidane884@email.com,63,Oran,Monitor,Electronics,8.0,54914.49,439315.92,CIB,pending,2025-01-18
ORD0606,Youssef,Boudiaf,youssef.boudiaf951@email.com,45,Annaba,SSD,Storage,3.0,96999.73,290999.19,Cash,pending,2025-09-25
ORD0327,Samira,Ferhat,samira.ferhat655@email.com,60,Tlemcen,RAM 16GB,Peripherals,3.0,106223.85,318671.55,Credit Card,returned,2025-06-08
ORD0145,Mohamed,Zidane,mohamed.zidane131@email.com,41,Biskra,USB Cable,Networking,2.0,97080.71,194161.42,Dahabia,returned,2025-06-01
ORD0899,Ahmed,Bouzid,ahmed.bouzid952@email.com,60,,Mouse,Storage,5.0,33446.22,167231.1,BaridiMob,cancelled,2025-11-04
ORD0305,Meriem,Ferhat,meriem.ferhat795@email.com,40,Annaba,USB Cable,Networking,4.0,23009.67,92038.68,Dahabia,completed,2025-04-18
ORD0669,Yasmine,Larbi,yasmine.larbi707@email.com,25,Tiaret,Printer,Networking,9.0,105488.6,949397.4,Cash,cancelled,2025-08-03
ORD0136,Omar,Khelifi,omar.khelifi106@email.com,47,Constantine,Keyboard,Accessories,3.0,90558.65,271675.95,Cash,pending,2025-11-16
ORD0452,Sara,Belkacem,,49,Chlef,Headphones,Networking,9.0,43327.15,389944.35,Credit Card,completed,2025-03-21
ORD0165,Youssef,Taleb,youssef.taleb617@email.com,37,Tiaret,Tablet,Networking,5.0,48521.11,242605.55,Cash,shipped,2025-11-10
ORD0029,Fatima,Meziane,fatima.meziane551@email.com,28,Annaba,Printer,Peripherals,3.0,140022.28,420066.84,Cash,pending,2025-06-10
ORD0588,Nour,Belkacem,nour.belkacem514@email.com,41,Setif,Headphones,Networking,10.0,55362.02,553620.2,Cash,returned,2025-08-23
ORD0194,Djamila,Ferhat,djamila.ferhat862@email.com,38,Batna,Tablet,Accessories,1.0,86099.26,86099.26,Cash,pending,2025-01-15
ORD0430,Karim,Meziane,karim.meziane407@email.com,46,Blida,Printer,Electronics,4.0,127273.29,509093.16,Credit Card,pending,2025-09-05
ORD0666,Khaled,Ferhat,,61,Constantine,Power Bank,Electronics,10.0,113017.96,1130179.6,Credit Card,shipped,2025-06-27
ORD0987,Karim,Belkacem,karim.belkacem972@email.com,21,Setif,Webcam,Storage,6.0,66874.06,401244.36,Cash,shipped,2025-02-05
ORD0170,Nour,Meziane,nour.meziane27@email.com,34,Sidi Bel Abbes,Tablet,Storage,9.0,58354.61,525191.49,Credit Card,completed,2025-05-25
ORD0526,Hana,Khelifi,hana.khelifi809@email.com,35,Sidi Bel Abbes,SSD,Peripherals,1.0,70011.64,70011.64,Cash,completed,2025-07-22
ORD0141,Mohamed,Belkacem,mohamed.belkacem87@email.com,57,Bejaia,RAM 16GB,Accessories,1.0,37537.69,37537.69,Dahabia,cancelled,2025-09-17
ORD0174,Amine,Saidi,,64,Mostaganem,Printer,Accessories,10.0,132694.84,1326948.4,Cash,shipped,2025-07-23
ORD0007,Ali,Belkacem,ali.belkacem960@email.com,42,Biskra,RAM 16GB,Electronics,10.0,95429.25,954292.5,Credit Card,pending,2025-03-15
ORD0765,Lina,Mansouri,lina.mansouri681@email.com,47,Annaba,Tablet,Networking,7.0,118188.75,827321.25,CIB,cancelled,2025-07-14
ORD0520,Samira,Saidi,samira.saidi702@email.com,38,Chlef,SSD,Electronics,2.0,100926.26,201852.52,Dahabia,shipped,2025-06-07
ORD0679,Karim,Bouzid,karim.bouzid508@email.com,42,Mostaganem,Mouse,Peripherals,9.0,108459.42,976134.78,Cash,shipped,2025-08-04
ORD0074,Bilal,Hamidi,bilal.hamidi881@email.com,31,Djelfa,Headphones,Peripherals,10.0,93343.58,933435.8,Credit Card,completed,2025-04-21
ORD0714,Meriem,Boudiaf,meriem.boudiaf755@email.com,50,Batna,Smartwatch,Peripherals,7.0,131575.8,921030.6,Cash,pending,2025-12-09
ORD0676,Youssef,Meziane,youssef.meziane840@email.com,52,Djelfa,Power Bank,Electronics,9.0,32941.21,296470.89,CIB,shipped,2025-03-25
ORD0239,Amine,Khelifi,amine.khelifi714@email.com,21,Annaba,Keyboard,Electronics,1.0,14478.33,14478.33,Dahabia,cancelled,2025-09-16
ORD0146,Hana,Bouzid,hana.bouzid974@email.com,24,Annaba,Mouse,Storage,4.0,34368.19,137472.76,CIB,pending,2025-02-10
ORD0824,Rachid,Bouzid,rachid.bouzid846@email.com,46,Oran,Mouse,Electronics,2.0,54004.06,108008.12,Credit Card,completed,2025-03-10
ORD0235,Sara,Ferhat,sara.ferhat7@email.com,41,Batna,Tablet,Accessories,2.0,106221.85,212443.7,Cash,pending,2025-09-15
ORD0221,Youssef,Meziane,youssef.meziane609@email.com,52,Oran,Webcam,Networking,1.0,37087.76,37087.76,Cash,cancelled,2025-08-08
ORD0215,Amine,Benali,amine.benali573@email.com,20,Tlemcen,RAM 16GB,Peripherals,1.0,59694.33,59694.33,Cash,pending,2025-10-03
ORD0689,Yasmine,Mansouri,yasmine.mansouri882@email.com,25,Mostaganem,Keyboard,Accessories,8.0,64886.83,519094.64,BaridiMob,cancelled,2025-08-25
ORD0133,Hana,Meziane,,24,Oran,Mouse,Accessories,10.0,69284.49,692844.9,BaridiMob,completed,2025-07-28
ORD0549,Djamila,Larbi,djamila.larbi7@email.com,27,Annaba,Smartwatch,Networking,5.0,93155.02,465775.1,Credit Card,pending,2025-01-06
ORD0458,Ali,Belkacem,ali.belkacem454@email.com,19,Batna,SSD,Storage,4.0,113742.26,454969.04,Dahabia,cancelled,2025-10-28
ORD0685,Meriem,Boudiaf,meriem.boudiaf237@email.com,29,Biskra,Tablet,Electronics,2.0,110800.85,221601.7,Cash,cancelled,2025-11-01
ORD0423,Hana,Mansouri,hana.mansouri69@email.com,59,Setif,Smartphone,Accessories,10.0,73334.97,733349.7,BaridiMob,shipped,2025-03-22
ORD0186,Lina,Benali,lina.benali52@email.com,34,Setif,Webcam,Networking,8.0,43219.38,345755.04,Cash,completed,2025-07-05
ORD0042,Yasmine,Bouzid,yasmine.bouzid197@email.com,18,Batna,RAM 16GB,Storage,3.0,92519.48,277558.44,BaridiMob,cancelled,2025-09-27
ORD0639,Sara,Cherif,sara.cherif969@email.com,41,Chlef,RAM 16GB,Peripherals,1.0,17089.5,17089.5,BaridiMob,cancelled,2025-10-02
ORD0109,Omar,Mebarki,omar.mebarki425@email.com,31,Biskra,Smartphone,Storage,10.0,61513.32,615133.2,BaridiMob,completed,2025-12-12
ORD0617,Youssef,Zidane,youssef.zidane838@email.com,39,Alger,Smartphone,Storage,10.0,119976.7,1199767.0,CIB,completed,2025-04-14
ORD0057,Yasmine,Benali,yasmine.benali975@email.com,27,Blida,Monitor,Electronics,1.0,113257.86,113257.86,CIB,pending,2025-01-20
ORD0450,Amina,Meziane,amina.meziane220@email.com,18,Bejaia,Headphones,Peripherals,9.0,92296.79,830671.11,Cash,pending,2025-07-21
ORD0774,Ahmed,Boudiaf,ahmed.boudiaf348@email.com,37,Annaba,Power Bank,Networking,10.0,107339.74,1073397.4,Credit Card,returned,2025-04-12
ORD0590,Djamila,Meziane,djamila.meziane252@email.com,52,Tlemcen,RAM 16GB,Electronics,9.0,119815.69,1078341.21,BaridiMob,returned,2025-01-11
ORD0896,Lina,Taleb,lina.taleb962@email.com,27,Chlef,Smartwatch,Storage,2.0,110274.52,-220549.04,BaridiMob,returned,2025-04-23
ORD0436,Ali,Khelifi,ali.khelifi154@email.com,39,Constantine,Tablet,Peripherals,10.0,107736.75,1077367.5,Cash,pending,2025-07-26
ORD0025,Khaled,Benali,khaled.benali594@email.com,51,Sidi Bel Abbes,Printer,Electronics,6.0,9046.21,54277.26,Credit Card,cancelled,2025-09-28
ORD0811,Amina,Saidi,amina.saidi319@email.com,34,Alger,RAM 16GB,Electronics,1.0,72254.98,72254.98,Cash,returned,2025-11-11
ORD0495,Djamila,Saidi,djamila.saidi954@email.com,49,Mostaganem,RAM 16GB,Electronics,1.0,53649.89,53649.89,CIB,returned,2025-02-05
ORD0827,Omar,Taleb,omar.taleb671@email.com,41,Mostaganem,Smartwatch,Electronics,6.0,140449.06,842694.36,BaridiMob,cancelled,2025-04-12
ORD0982,Samira,Cherif,samira.cherif592@email.com,53,Mostaganem,USB Cable,Accessories,2.0,35661.36,71322.72,Cash,pending,2025-01-12
ORD0929,Amine,Zidane,amine.zidane289@email.com,40,Bejaia,Keyboard,Networking,2.0,134537.25,269074.5,CIB,shipped,2025-07-06
ORD0966,Amine,Meziane,amine.meziane740@email.com,46,Sidi Bel Abbes,USB Cable,Storage,5.0,130568.86,652844.3,Credit Card,returned,2025-04-27
ORD0339,Sara,Hamidi,sara.hamidi451@email.com,40,Tlemcen,Keyboard,Accessories,5.0,84854.86,424274.3,CIB,completed,2025-02-22
ORD0052,Ahmed,Zidane,ahmed.zidane902@email.com,44,Mostaganem,SSD,Storage,8.0,1381.46,11051.68,BaridiMob,shipped,2025-07-28
ORD0384,Omar,Boudiaf,omar.boudiaf943@email.com,61,Tlemcen,Smartphone,Storage,8.0,7372.86,58982.88,BaridiMob,shipped,2025-01-23
ORD0540,Amine,Larbi,amine.larbi550@email.com,52,Bejaia,RAM 16GB,Electronics,9.0,16842.79,151585.11,Dahabia,completed,2025-04-17
ORD0992,Fatima,Meziane,fatima.meziane372@email.com,31,Djelfa,Power Bank,Peripherals,1.0,36309.72,36309.72,CIB,returned,2025-02-03
ORD0661,Hana,Boudiaf,hana.boudiaf573@email.com,58,Sidi Bel Abbes,Webcam,Accessories,1.0,118787.32,118787.32,CIB,shipped,2025-05-21
ORD0964,Lina,Mansouri,lina.mansouri620@email.com,38,Blida,Mouse,Electronics,9.0,39973.71,359763.39,CIB,cancelled,2025-10-10
ORD0265,Ali,Ferhat,,30,Mostaganem,Power Bank,Electronics,10.0,15711.93,157119.3,Credit Card,pending,2025-06-11
ORD0955,Nour,Mansouri,nour.mansouri283@email.com,55,Annaba,SSD,Storage,2.0,133135.47,266270.94,CIB,returned,2025-02-02
ORD0742,Youssef,Mebarki,youssef.mebarki821@email.com,36,Tlemcen,Keyboard,Accessories,3.0,102804.93,308414.79,BaridiMob,pending,2025-09-14
ORD0713,Hana,Khelifi,hana.khelifi881@email.com,23,Chlef,Tablet,Storage,6.0,131980.35,791882.1,Dahabia,completed,2025-05-28
ORD0445,Amine,Meziane,amine.meziane436@email.com,44,Constantine,Keyboard,Storage,4.0,136557.76,546231.04,Cash,shipped,2025-10-18
ORD0396,Meriem,Mebarki,meriem.mebarki521@email.com,56,Mostaganem,Smartwatch,Accessories,10.0,26460.72,264607.2,CIB,completed,2025-07-22
ORD0542,Bilal,Bouzid,bilal.bouzid433@email.com,50,Setif,SSD,Electronics,9.0,135599.51,1220395.59,Dahabia,cancelled,2025-02-24
ORD0496,Nour,Saidi,nour.saidi572@email.com,26,Mostaganem,RAM 16GB,Peripherals,8.0,110111.73,880893.84,Cash,cancelled,2025-06-24
ORD0019,Sara,Khelifi,sara.khelifi70@email.com,26,Chlef,Laptop,Peripherals,2.0,77366.34,154732.68,BaridiMob,cancelled,2025-04-18
ORD0747,Yasmine,Benali,yasmine.benali6@email.com,56,Batna,Smartphone,Electronics,3.0,98542.25,295626.75,Dahabia,cancelled,2025-11-24
ORD0523,Djamila,Mebarki,djamila.mebarki152@email.com,19,Tiaret,Router,Peripherals,1.0,51819.07,51819.07,Cash,shipped,2025-08-16
ORD0595,Amina,Hamidi,amina.hamidi802@email.com,56,Sidi Bel Abbes,Monitor,Storage,3.0,120006.11,360018.33,Cash,shipped,2025-02-05
ORD0480,Mohamed,Zidane,mohamed.zidane488@email.com,0,Tlemcen,Router,Networking,5.0,82507.52,412537.6,CIB,returned,2025-03-19
ORD0368,Samira,Taleb,samira.taleb440@email.com,51,Tlemcen,Headphones,Electronics,1.0,80300.5,80300.5,BaridiMob,completed,2025-06-25
ORD0084,Karim,Saidi,karim.saidi638@email.com,62,Mostaganem,Webcam,Storage,1.0,30931.96,30931.96,Credit Card,pending,2025-05-15
ORD0062,Fatima,Taleb,fatima.taleb984@email.com,52,Blida,RAM 16GB,Storage,3.0,65605.33,196815.99,Credit Card,shipped,2025-10-26
ORD0484,Yasmine,Saidi,yasmine.saidi194@email.com,34,Batna,Smartwatch,Networking,7.0,59515.44,416608.08,CIB,cancelled,2025-07-08
ORD0273,Meriem,Cherif,meriem.cherif524@email.com,64,Alger,SSD,Electronics,5.0,116379.4,581897.0,BaridiMob,returned,2025-01-25
ORD0286,Omar,Larbi,omar.larbi232@email.com,26,Bejaia,RAM 16GB,Storage,1.0,1705.35,1705.35,N/A,completed,2025-07-23
ORD0361,Amine,Belkacem,amine.belkacem586@email.com,28,Tiaret,Monitor,Peripherals,4.0,103104.56,412418.24,Dahabia,shipped,2025-09-10
ORD0355,Nour,Mansouri,nour.mansouri231@email.com,29,Biskra,Monitor,Peripherals,7.0,77235.54,540648.78,Cash,cancelled,2025-03-21
ORD0612,Khaled,Hamidi,khaled.hamidi713@email.com,30,Batna,Smartwatch,Electronics,6.0,73232.28,439393.68,Dahabia,pending,2025-03-02
ORD0279,Omar,Larbi,omar.larbi648@email.com,35,Setif,RAM 16GB,Storage,7.0,68072.76,476509.32,Cash,cancelled,2025-09-24
ORD0013,Mohamed,Meziane,mohamed.meziane301@email.com,24,Batna,Tablet,Storage,1.0,143095.48,143095.48,BaridiMob,returned,2025-03-17
ORD0183,Karim,Cherif,karim.cherif109@email.com,36,Blida,Monitor,Storage,2.0,40487.02,80974.04,CIB,pending,2025-02-02
ORD0369,Khaled,Benali,khaled.benali693@email.com,42,Oran,RAM 16GB,Accessories,4.0,104181.95,416727.8,BaridiMob,shipped,2025-03-04
ORD0528,Yasmine,Meziane,yasmine.meziane191@email.com,37,Annaba,Printer,Storage,9.0,138989.32,1250903.88,Cash,completed,2025-04-17
ORD0644,Hana,Meziane,hana.meziane112@email.com,36,Constantine,Keyboard,Electronics,3.0,74701.15,224103.45,CIB,returned,2025-11-01
ORD0224,Amina,Mansouri,amina.mansouri696@email.com,44,Batna,Printer,Storage,1.0,145857.39,145857.39,Dahabia,returned,2025-06-23
ORD0600,Mohamed,Hamidi,mohamed.hamidi274@email.com,39,Mostaganem,Smartphone,Peripherals,10.0,58977.49,589774.9,CIB,returned,2025-04-17
ORD0766,Karim,Ferhat,karim.ferhat699@email.com,38,Blida,Laptop,Storage,3.0,115637.7,346913.1,Credit Card,completed,2025-02-11
ORD0707,Karim,Mebarki,karim.mebarki124@email.com,38,Bejaia,RAM 16GB,Networking,9.0,38145.3,343307.7,Cash,pending,2025-10-04
ORD0571,Rachid,Benali,rachid.benali89@email.com,39,Batna,Headphones,Accessories,10.0,133745.75,1337457.5,Dahabia,returned,2025-06-10
ORD0487,Omar,Benali,omar.benali993@email.com,32,Bejaia,Laptop,Accessories,2.0,42676.12,85352.24,CIB,cancelled,2025-12-01
ORD0466,Ahmed,Benali,ahmed.benali691@email.com,34,Annaba,Headphones,Networking,2.0,49152.71,98305.42,UNKNOWN,shipped,2025-03-18
ORD0933,Hana,Mansouri,hana.mansouri879@email.com,23,Alger,Keyboard,Storage,6.0,126864.22,761185.32,Cash,completed,2025-12-08
ORD0637,Rachid,Bouzid,rachid.bouzid809@email.com,51,Tiaret,Mouse,Storage,1.0,129127.21,129127.21,Cash,cancelled,2025-12-11
ORD0177,Fatima,Cherif,fatima.cherif157@email.com,23,Setif,Tablet,Accessories,6.0,140243.31,841459.86,CIB,shipped,2025-09-10
ORD0696,Mohamed,Boudiaf,mohamed.boudiaf515@email.com,58,Mostaganem,Power Bank,Peripherals,3.0,92416.77,277250.31,BaridiMob,cancelled,2025-04-16
ORD0656,Djamila,Cherif,djamila.cherif967@email.com,18,Oran,Smartwatch,Peripherals,7.0,22617.92,158325.44,,shipped,2025-07-12
ORD0614,Ahmed,Benali,ahmed.benali348@email.com,52,Oran,Mouse,Electronics,7.0,18168.97,127182.79,Credit Card,cancelled,2025-11-28
ORD0457,Amina,Taleb,amina.taleb519@email.com,54,Alger,Printer,Electronics,9.0,44490.65,400415.85,Cash,returned,2025-05-18
ORD0545,Bilal,Mansouri,bilal.mansouri372@email.com,20,Alger,Printer,Storage,9.0,92004.84,828043.56,CIB,cancelled,2025-09-13
ORD0394,Khaled,Boudiaf,khaled.boudiaf845@email.com,46,Mostaganem,Monitor,Peripherals,2.0,113693.83,227387.66,Cash,returned,2025-02-25
ORD0164,Rachid,Saidi,rachid.saidi998@email.com,45,Constantine,Webcam,Storage,6.0,138684.41,832106.46,Credit Card,shipped,2025-02-24
ORD0249,Youssef,Belkacem,youssef.belkacem923@email.com,37,Bejaia,Smartwatch,Accessories,10.0,78405.13,784051.3,Dahabia,pending,2025-03-09
ORD0663,Meriem,Meziane,meriem.meziane614@email.com,25,Sidi Bel Abbes,Mouse,Networking,8.0,85053.4,680427.2,BaridiMob,cancelled,2025-12-27
ORD0921,Hana,Mansouri,hana.mansouri547@email.com,50,Tlemcen,Tablet,Networking,8.0,104417.67,835341.36,Credit Card,shipped,2025-10-18
ORD0998,Djamila,Mansouri,djamila.mansouri536@email.com,45,Chlef,Power Bank,Peripherals,8.0,117910.1,943280.8,BaridiMob,shipped,2025-06-20
ORD0376,Khaled,Ferhat,khaled.ferhat270@email.com,49,,Printer,Accessories,6.0,105663.79,633982.74,BaridiMob,pending,2025-01-18
ORD0413,Sara,Hamidi,sara.hamidi920@email.com,18,Biskra,Monitor,Peripherals,9.0,12810.64,115295.76,Cash,pending,2025-09-18
ORD0075,Ali,Mansouri,ali.mansouri84@email.com,56,Constantine,Monitor,Accessories,9.0,11722.2,-105499.8,Cash,cancelled,2025-08-23
ORD0917,Yasmine,Bouzid,yasmine.bouzid416@email.com,51,Tiaret,USB Cable,Electronics,7.0,83630.99,585416.93,Credit Card,returned,2025-08-03
ORD0114,Omar,Benali,omar.benali367@email.com,65,Mostaganem,Power Bank,Accessories,10.0,48903.83,489038.3,CIB,shipped,2025-01-05
ORD0501,Mohamed,Taleb,mohamed.taleb657@email.com,20,Blida,Smartphone,Electronics,9.0,99004.21,891037.89,Cash,pending,2025-03-28
ORD0586,Samira,Bouzid,samira.bouzid87@email.com,47,Constantine,RAM 16GB,Storage,8.0,134090.58,1072724.64,Credit Card,cancelled,2025-10-06
ORD0115,Samira,Cherif,samira.cherif117@email.com,50,Sidi Bel Abbes,Smartphone,Storage,8.0,116813.55,934508.4,Credit Card,returned,2025-02-15
ORD0418,Lina,Mebarki,lina.mebarki515@email.com,60,Alger,Keyboard,Peripherals,10.0,13432.53,134325.3,Dahabia,cancelled,2025-07-27
ORD0090,Mohamed,Zidane,mohamed.zidane194@email.com,48,Sidi Bel Abbes,Monitor,Networking,7.0,35417.59,247923.13,Dahabia,completed,2025-06-24
ORD0959,Omar,Hamidi,omar.hamidi47@email.com,46,Djelfa,Laptop,Accessories,7.0,74506.37,521544.59,Credit Card,returned,2025-02-06
ORD0902,Hana,Meziane,hana.meziane115@email.com,38,Alger,Mouse,Networking,4.0,111820.35,447281.4,Cash,returned,2025-06-05
ORD0634,Ahmed,Taleb,ahmed.taleb46@email.com,24,Oran,Webcam,Networking,1.0,64141.8,64141.8,Dahabia,cancelled,2025-12-27
ORD0678,Amina,Zidane,amina.zidane364@email.com,25,Batna,Headphones,Accessories,9.0,34519.35,310674.15,Cash,shipped,2025-02-15
ORD0012,Rachid,Larbi,rachid.larbi480@email.com,59,Bejaia,Keyboard,Networking,1.0,102202.37,102202.37,Cash,returned,2025-05-25
ORD0397,Djamila,Mebarki,djamila.mebarki330@email.com,36,Bejaia,Smartwatch,Storage,7.0,146935.36,1028547.52,CIB,shipped,2025-07-11
ORD0558,Karim,Cherif,karim.cherif332@email.com,29,Mostaganem,Laptop,Electronics,6.0,51533.56,309201.36,Credit Card,returned,2025-01-27
ORD0043,Hana,Hamidi,hana.hamidi216@email.com,31,Batna,Power Bank,Networking,10.0,98378.49,983784.9,Dahabia,cancelled,2025-08-22
ORD0168,Bilal,Benali,bilal.benali130@email.com,61,Alger,Monitor,Peripherals,6.0,57736.73,346420.38,Credit Card,completed,2025-10-05
ORD0417,Fatima,Cherif,fatima.cherif7@email.com,22,Biskra,USB Cable,Networking,2.0,113516.11,227032.22,Credit Card,completed,2025-12-28
ORD0788,Nour,Zidane,nour.zidane723@email.com,55,Tiaret,Smartwatch,Networking,8.0,13154.87,105238.96,Credit Card,returned,2025-06-13
ORD0427,Amina,Mansouri,amina.mansouri622@email.com,22,Alger,Router,Peripherals,3.0,133748.91,401246.73,CIB,shipped,2025-12-21
ORD0918,Amine,Cherif,amine.cherif731@email.com,29,Tiaret,Power Bank,Electronics,4.0,144869.32,579477.28,Cash,pending,2025-10-23
ORD0730,Sara,Khelifi,sara.khelifi153@email.com,49,Oran,Monitor,Accessories,1.0,70802.01,70802.01,CIB,cancelled,2025-07-04
ORD0715,Youssef,Saidi,youssef.saidi431@email.com,29,Djelfa,USB Cable,Networking,6.0,68262.63,409575.78,Cash,completed,2025-11-21
ORD0732,Hana,Bouzid,hana.bouzid855@email.com,51,Constantine,USB Cable,Networking,5.0,84705.48,423527.4,Credit Card,pending,2025-10-01
ORD0258,Lina,Bouzid,lina.bouzid663@email.com,24,Djelfa,Laptop,Networking,7.0,145038.26,1015267.82,BaridiMob,cancelled,2025-02-01
ORD0336,Rachid,Larbi,rachid.larbi563@email.com,60,Tiaret,Webcam,Accessories,1.0,54443.92,54443.92,Dahabia,completed,2025-05-27
ORD0016,Meriem,Zidane,meriem.zidane71@email.com,56,Mostaganem,Printer,Accessories,3.0,99132.75,297398.25,Credit Card,pending,2025-05-17
ORD0658,Samira,Belkacem,samira.belkacem918@email.com,0,Batna,Tablet,Networking,10.0,13368.66,133686.6,CIB,shipped,2025-08-28
ORD0325,Amina,Mebarki,amina.mebarki822@email.com,51,Tiaret,Router,Peripherals,1.0,3775.98,3775.98,N/A,pending,2025-02-28
ORD0790,Youssef,Meziane,youssef.meziane102@email.com,61,Bejaia,Tablet,Peripherals,3.0,27809.0,83427.0,Cash,pending,2025-05-14
ORD0223,Mohamed,Khelifi,mohamed.khelifi310@email.com,65,Chlef,Tablet,Networking,4.0,62327.25,249309.0,BaridiMob,completed,2025-09-19
ORD0180,Amine,Hamidi,amine.hamidi667@email.com,36,Annaba,Power Bank,Networking,7.0,92907.21,650350.47,Cash,cancelled,2025-11-18
ORD0100,Hana,Benali,hana.benali850@email.com,36,Biskra,Headphones,Peripherals,1.0,85106.39,85106.39,Cash,returned,2025-12-16
ORD0522,Sara,Mebarki,sara.mebarki838@email.com,33,Annaba,Monitor,Peripherals,3.0,113781.2,341343.6,Cash,completed,2025-12-02
ORD0023,Yasmine,Zidane,yasmine.zidane16@email.com,28,Alger,Smartwatch,Accessories,3.0,61258.9,183776.7,Dahabia,pending,2025-07-02
