order_id,first_name,last_name,email,age,city,product,category,quantity,unit_price,total_amount,payment_method,status,order_date,_source_file,_source_type,_row_hash
ORD0376,Khaled,Ferhat,khaled.ferhat270@email.com,49,Unknown,Printer,Accessories,6,105663.79,633982.74,BaridiMob,pending,2025-01-18,ecommerce_orders.csv,CSV,dce3d6667be394ed6aeb38cea80dc3611a75402aad2dcb6b4e1cf1e461334928
ORD0413,Sara,Hamidi,sara.hamidi920@email.com,18,Biskra,Monitor,Peripherals,9,12810.64,115295.76,Cash,pending,2025-09-18,ecommerce_orders.csv,CSV,4846be20bd61bc5400b1c602bfad9f03ca849f7643ed47932703c72d576a6513
ORD0075,Ali,Mansouri,ali.mansouri84@email.com,56,Constantine,Monitor,Accessories,9,11722.2,-105499.8,Cash,cancelled,2025-08-23,ecommerce_orders.csv,CSV,1f7e62f71a4a5630221ea3770ec5dc7807593f48b380601245da9b33014508a9
ORD0114,Omar,Benali,omar.benali367@email.com,65,Mostaganem,Power Bank,Accessories,10,48903.83,489038.3,CIB,shipped,2025-01-05,ecommerce_orders.csv,CSV,3a0f5d4c6e6123bd39d58e2f131fd22cc455ed2a73116e567e50397cebccd4e5
ORD0501,Mohamed,Taleb,mohamed.taleb657@email.com,20,Blida,Smartphone,Electronics,9,99004.21,891037.89,Cash,pending,2025-03-28,ecommerce_orders.csv,CSV,05589837c76326546a1bc391a52f879499fa3dded0c26eaa4d87259f918e5cca
ORD0586,Samira,Bouzid,samira.bouzid87@email.com,47,Constantine,RAM 16GB,Storage,8,134090.58,1072724.64,Credit Card,cancelled,2025-10-06,ecommerce_orders.csv,CSV,940978bdbbef2a5529904fe2b3d2abe034dae962209ca82e029e9ebd20ce6c1c
ORD0115,Samira,Cherif,samira.cherif117@email.com,50,Sidi Bel Abbes,Smartphone,Storage,8,116813.55,934508.4,Credit Card,returned,2025-02-15,ecommerce_orders.csv,CSV,d839d9c738b29625bc972e7246a398f508aa90717f62fd1f2e19f2db1371e65a
ORD0418,Lina,Mebarki,lina.mebarki515@email.com,60,Alger,Keyboard,Peripherals,10,13432.53,134325.3,Dahabia,cancelled,2025-07-27,ecommerce_orders.csv,CSV,140377a2543f95f24d082b2aa3526f870db75439293e2b1d0f187615598e94ff
ORD0090,Mohamed,Zidane,mohamed.zidane194@email.com,48,Sidi Bel Abbes,Monitor,Networking,7,35417.59,247923.13,Dahabia,completed,2025-06-24,ecommerce_orders.csv,CSV,3fe3ff1a375e388d9866f14d880a88d23f972fcd3e585fc79f5909699e5ab5d7
ORD0959,Omar,Hamidi,omar.hamidi47@email.com,46,Djelfa,Laptop,Accessories,7,74506.37,521544.59,Credit Card,returned,2025-02-06,ecommerce_orders.csv,CSV,3e11982a12ccb2c5a4110d65eb289a81b51573f77522a160f164e1711c6a705d
ORD0902,Hana,Meziane,hana.meziane115@email.com,38,Alger,Mouse,Networking,4,111820.35,447281.4,Cash,returned,2025-06-05,ecommerce_orders.csv,CSV,a4becff134b8357618ed6f148f2f7eee3b7cd7aee57d3958d9b9e1ce3fa5afb0
ORD0634,Ahmed,Taleb,ahmed.taleb46@email.com,24,Oran,Webcam,Networking,1,64141.8,64141.8,Dahabia,cancelled,2025-12-27,ecommerce_orders.csv,CSV,3addbea6783f56a6a4919d6a63713034df29fc6270c45e57227c557d0e58a632
ORD0678,Amina,Zidane,amina.zidane364@email.com,25,Batna,Headphones,Accessories,9,34519.35,310674.15,Cash,shipped,2025-02-15,ecommerce_orders.csv,CSV,50cbb2f130b214963232fb6f34e9abf08c4e7a1428d7e403767029ce4bb13b10
ORD0012,Rachid,Larbi,rachid.larbi480@email.com,59,Bejaia,Keyboard,Networking,1,102202.37,102202.37,Cash,returned,2025-05-25,ecommerce_orders.csv,CSV,2de2be9e199a103121af92e80c915802d6864d250087a245ec5b30f934f8aa21
ORD0397,Djamila,Mebarki,djamila.mebarki330@email.com,36,Bejaia,Smartwatch,Storage,7,146935.36,1028547.52,CIB,shipped,2025-07-11,ecommerce_orders.csv,CSV,56ac38f93df00fd040ab7f64cf4cebbc4fb89346283ed2121fc3e7cb441e37a7
ORD0558,Karim,Cherif,karim.cherif332@email.com,29,Mostaganem,Laptop,Electronics,6,51533.56,309201.36,Credit Card,returned,2025-01-27,ecommerce_orders.csv,CSV,b783d0b598d43abe8fb88d6d5ff5c291e8f6c209547959be9a5bd4d877614489
ORD0043,Hana,Hamidi,hana.hamidi216@email.com,31,Batna,Power Bank,Networking,10,98378.49,983784.9,Dahabia,cancelled,2025-08-22,ecommerce_orders.csv,CSV,eb90548966a49bea38897e353a9e25657631a0e13ed12882ad9e7779ae5ff3a0
ORD0168,Bilal,Benali,bilal.benali130@email.com,61,Alger,Monitor,Peripherals,6,57736.73,346420.38,Credit Card,completed,2025-10-05,ecommerce_orders.csv,CSV,9ab38cb7e27610e36e126973d5483ae3c2df1be7d79e4492c65a1c4f0cc85d0d
ORD0417,Fatima,Cherif,fatima.cherif7@email.com,22,Biskra,USB Cable,Networking,2,113516.11,227032.22,Credit Card,completed,2025-12-28,ecommerce_orders.csv,CSV,b2909224211603cfb7273d23ad6db2037eff07033d24910e121fe47ab2eb08f3
ORD0788,Nour,Zidane,nour.zidane723@email.com,55,Tiaret,Smartwatch,Networking,8,13154.87,105238.96,Credit Card,returned,2025-06-13,ecommerce_orders.csv,CSV,3b42e8dd88dc3ccfcbd07a1b90aa2c793b2024de368307e6e35a687898691ad1
ORD0427,Amina,Mansouri,amina.mansouri622@email.com,22,Alger,Router,Peripherals,3,133748.91,401246.73,CIB,shipped,2025-12-21,ecommerce_orders.csv,CSV,88186d0c6c9512e53614618d4dad8ac3fac557237a833cd30c262e516b28e4be
ORD0918,Amine,Cherif,amine.cherif731@email.com,29,Tiaret,Power Bank,Electronics,4,144869.32,579477.28,Cash,pending,2025-10-23,ecommerce_orders.csv,CSV,b6e372b0159154f058315087c22e3caa8760df1c7c0bd15dfc5ee20d53c34c63
ORD0730,Sara,Khelifi,sara.khelifi153@email.com,49,Oran,Monitor,Accessories,1,70802.01,70802.01,CIB,cancelled,2025-07-04,ecommerce_orders.csv,CSV,43f980a0574d21f9685269d10b91a3d6dd6454505d6f5db5aa953101f979dd47
ORD0715,Youssef,Saidi,youssef.saidi431@email.com,29,Djelfa,USB Cable,Networking,6,68262.63,409575.78,Cash,completed,2025-11-21,ecommerce_orders.csv,CSV,f8bd4d2cefde0c5353423e88784e40b0695b47b6e4a2bfd6f839d46390cdb3a4
ORD0732,Hana,Bouzid,hana.bouzid855@email.com,51,Constantine,USB Cable,Networking,5,84705.48,423527.4,Credit Card,pending,2025-10-01,ecommerce_orders.csv,CSV,11c3df1dc5468883ddee87a345fae138329381fd67a2b934009aee04a95b0eaa
ORD0258,Lina,Bouzid,lina.bouzid663@email.com,24,Djelfa,Laptop,Networking,7,145038.26,1015267.82,BaridiMob,cancelled,2025-02-01,ecommerce_orders.csv,CSV,548da5d8a26c0912a16beb25aec3404a975b2e21803e2dd6b9fb77022bea9f78
ORD0336,Rachid,Larbi,rachid.larbi563@email.com,60,Tiaret,Webcam,Accessories,1,54443.92,54443.92,Dahabia,completed,2025-05-27,ecommerce_orders.csv,CSV,cd4741ee20c8c1f3d2b46455a398d404fde5063e3038ac164119547e0e78beb5
ORD0016,Meriem,Zidane,meriem.zidane71@email.com,56,Mostaganem,Printer,Accessories,3,99132.75,297398.25,Credit Card,pending,2025-05-17,ecommerce_orders.csv,CSV,61c3a287d0ad3cb43517da850f775ce47e6c1706e323834b336747d54224ae0b
ORD0658,Samira,Belkacem,samira.belkacem918@email.com,0,Batna,Tablet,Networking,10,13368.66,133686.6,CIB,shipped,2025-08-28,ecommerce_orders.csv,CSV,94c03baa4d3f359001c683841098c5a7dec91b9bf6754b71de6c696ce3a473ca
ORD0325,Amina,Mebarki,amina.mebarki822@email.com,51,Tiaret,Router,Peripherals,1,3775.98,3775.98,Unknown,pending,2025-02-28,ecommerce_orders.csv,CSV,c216210a368041153a631b880912ecbbe3419272fc181cc15a19056137416409
ORD0790,Youssef,Meziane,youssef.meziane102@email.com,61,Bejaia,Tablet,Peripherals,3,27809.0,83427.0,Cash,pending,2025-05-14,ecommerce_orders.csv,CSV,30f14121b2ac6e15b365f483933f51d6ec74d7a6b84e41861de288e2a45e4083
ORD0223,Mohamed,Khelifi,mohamed.khelifi310@email.com,65,Chlef,Tablet,Networking,4,62327.25,249309.0,BaridiMob,completed,2025-09-19,ecommerce_orders.csv,CSV,7c51484333bbd4b152d7b82e1f3ab14f5021ae320df9c77cc570d4b5ad5c485b
ORD0180,Amine,Hamidi,amine.hamidi667@email.com,36,Annaba,Power Bank,Networking,7,92907.21,650350.47,Cash,cancelled,2025-11-18,ecommerce_orders.csv,CSV,609544045444b3066b457de9045777d29917a63180ba6345d4c1c00ec812f4a7
ORD0100,Hana,Benali,hana.benali850@email.com,36,Biskra,Headphones,Peripherals,1,85106.39,85106.39,Cash,returned,2025-12-16,ecommerce_orders.csv,CSV,7d2c4fcc6a9eac4a53236745a9d361aeacf12934c66223646df581d2e4ec40a8
ORD0522,Sara,Mebarki,sara.mebarki838@email.com,33,Annaba,Monitor,Peripherals,3,113781.2,341343.6,Cash,completed,2025-12-02,ecommerce_orders.csv,CSV,22601ee7b117e48ef76db6c201595349a12be237a1789574f3e43de3eec63a8e
ORD0023,Yasmine,Zidane,yasmine.zidane16@email.com,28,Alger,Smartwatch,Accessories,3,61258.9,183776.7,Dahabia,pending,2025-07-02,ecommerce_orders.csv,CSV,fd464e166a2a0b6b3da93f17996ce43f2b577ceda369e3f65c35eddaf37126d8
ORD0357,Bilal,Hamidi,bilal.hamidi224@email.com,41,Tlemcen,Keyboard,Networking,10,59874.3,598743.0,Cash,completed,2025-09-22,ecommerce_orders.csv,CSV,28c72b7becd76ebdcfc4c757bbaddd68244a751fe741f55fffe11c61f2aa6a01
ORD0697,Youssef,Zidane,Unknown,65,Bejaia,Monitor,Peripherals,5,7605.94,38029.7,Credit Card,cancelled,2025-04-20,ecommerce_orders.csv,CSV,c9136dd85af8aea426d93be5421ff81c81672a0fa079baadab4f2b3f2b8524a1
ORD0897,Karim,Mebarki,karim.mebarki586@email.com,47,Unknown,Router,Networking,1,19615.27,19615.27,Cash,shipped,2025-11-18,ecommerce_orders.csv,CSV,5a787d310ff04ddb33ad06ae97adc5777972d2913045e2c0c38e96d3cc59e9bc
ORD0341,Meriem,Larbi,meriem.larbi903@email.com,54,Annaba,Webcam,Peripherals,2,59523.25,119046.5,Cash,returned,2025-10-17,ecommerce_orders.csv,CSV,120f8db30c000b598ab3b75bb6990208be7dcfd417488664d08827e5d288b579
ORD0432,Ali,Saidi,ali.saidi240@email.com,20,Oran,RAM 16GB,Accessories,9,136205.05,1225845.45,BaridiMob,cancelled,2025-08-15,ecommerce_orders.csv,CSV,411433df35569bdf00f25451d8775028ee20f8f54ba00abafe75a72d30e46518
ORD0577,Yasmine,Bouzid,yasmine.bouzid998@email.com,39,Tlemcen,Headphones,Electronics,6,31631.6,189789.6,Credit Card,cancelled,2025-07-19,ecommerce_orders.csv,CSV,0da6803b8da0e2ed2dd6542eac6750f58034747caba1ad4c2e2b831ed56f77fe
ORD0868,Nour,Cherif,nour.cherif602@email.com,45,Sidi Bel Abbes,Laptop,Accessories,1,92644.13,92644.13,Cash,shipped,2025-04-24,ecommerce_orders.csv,CSV,fa3dc5436cde7195bc0cfe98f5b686aafbb85ad32751bc07c326fd3db987ee46
ORD0204,Sara,Mebarki,sara.mebarki944@email.com,36,Constantine,Headphones,Accessories,1,149577.18,149577.18,Dahabia,cancelled,2025-03-24,ecommerce_orders.csv,CSV,62fb094cb7c67affc60b15d65b2f2ec908b4e9d86759744a480211d301ca1c87
ORD0737,Rachid,Hamidi,rachid.hamidi183@email.com,43,Annaba,Power Bank,Storage,2,3566.55,7133.1,CIB,pending,2025-07-25,ecommerce_orders.csv,CSV,70418ebf84ee12f74e31387f73fdb1383772b4286fa2e6f06fa9c068e6bc529c
ORD0094,Meriem,Zidane,meriem.zidane555@email.com,45,Oran,SSD,Electronics,4,94858.57,379434.28,BaridiMob,pending,2025-12-03,ecommerce_orders.csv,CSV,dc0ec2b53b509ecc388671f49bcf1745f815e80d07579e0458768fcb64a19a39
ORD0584,Rachid,Taleb,rachid.taleb391@email.com,41,Batna,Printer,Accessories,3,71493.28,-214479.84,CIB,returned,2025-07-27,ecommerce_orders.csv,CSV,4e809e15dcb28fbc83a9868824a69fd232bf8e8c526bab1ddfa47862a4a07d49
ORD0069,Meriem,Hamidi,meriem.hamidi742@email.com,41,Djelfa,Power Bank,Networking,10,42808.31,428083.1,Cash,pending,2025-05-08,ecommerce_orders.csv,CSV,b31892bcfdf71b8b43d868a1b164c94eae596c48e55043b6ed659f4ccc9e98b4
ORD0651,Yasmine,Hamidi,yasmine.hamidi125@email.com,65,Chlef,Laptop,Storage,8,115393.47,923147.76,Dahabia,shipped,2025-03-01,ecommerce_orders.csv,CSV,2a6c9de5e6a6b70c147aada9c0550de17fc22dbc781be944d50128317a528add
ORD0285,Amina,Benali,amina.benali406@email.com,22,Biskra,Keyboard,Accessories,7,98495.04,689465.28,Cash,completed,2025-04-16,ecommerce_orders.csv,CSV,e5536151a1f2dfc47a2d6fe67dfd698967d7773f570a191c01cdc4ff22b30174
ORD0837,Youssef,Ferhat,youssef.ferhat284@email.com,30,Chlef,Monitor,Electronics,2,11166.63,22333.26,Cash,returned,2025-04-11,ecommerce_orders.csv,CSV,6a26c187319970e2a5c6f5d79cb7708c8c863fc44aabc72120614349514eff20
ORD0435,Meriem,Ferhat,meriem.ferhat494@email.com,50,Chlef,SSD,Electronics,9,132364.12,1191277.08,Dahabia,pending,2025-04-03,ecommerce_orders.csv,CSV,4a0c1f1090d9060447cedc1e3720ce40553d594d88ecf5bf668b0da60b2f11c1
ORD0154,Mohamed,Ferhat,mohamed.ferhat150@email.com,18,Constantine,Laptop,Peripherals,8,104562.76,836502.08,CIB,cancelled,2025-08-20,ecommerce_orders.csv,CSV,e08d3138b7b86c044742ec33d5b2dddba006652ffd732067ccbdea5cfad52044
ORD0076,Meriem,Hamidi,meriem.hamidi34@email.com,60,Annaba,Keyboard,Peripherals,8,11141.37,89130.96,CIB,shipped,2025-11-19,ecommerce_orders.csv,CSV,3afc7e27b68b6727c51445723146f460f4e44f36d12dcdcd7f309e138364703d
ORD0762,Yasmine,Benali,yasmine.benali520@email.com,50,Alger,Tablet,Electronics,4,136692.37,546769.48,CIB,shipped,2025-12-15,ecommerce_orders.csv,CSV,ac67e4c2aba5b7e3d2f09261f6a74c3606a0d0985e1cd52c0ce70be4d237e854
ORD0447,Mohamed,Taleb,mohamed.taleb371@email.com,57,Alger,Tablet,Storage,10,38418.09,384180.9,Credit Card,cancelled,2025-10-12,ecommerce_orders.csv,CSV,392dd7bd391a2f55597021fef0b611275c41aa061cb7b684ba08471bd57393db
ORD0189,Mohamed,Cherif,mohamed.cherif962@email.com,20,Blida,Power Bank,Accessories,4,90568.21,362272.84,Dahabia,returned,2025-01-02,ecommerce_orders.csv,CSV,ad3f780fc03ed2adb07ba1ec45b67af2ff5c47594f77a453bd2d02b6928ebb84
ORD0272,Ahmed,Ferhat,ahmed.ferhat780@email.com,65,Annaba,Keyboard,Electronics,5,34114.09,170570.45,BaridiMob,pending,2025-08-19,ecommerce_orders.csv,CSV,ace3801c9770b3100af8e1fd4dcf6f8f3cba77540bc4e2eabd1907d9063516f2
ORD0237,Ahmed,Benali,ahmed.benali543@email.com,51,Sidi Bel Abbes,Keyboard,Networking,5,3062.82,15314.1,Dahabia,pending,2025-02-04,ecommerce_orders.csv,CSV,1b8dff1c7a14c737f4fbd55ee13c02279081ab0ead659bfe16c7fca6cf0f8f53
ORD0488,Youssef,Bouzid,youssef.bouzid16@email.com,20,Tlemcen,Monitor,Peripherals,7,47080.71,329564.97,Unknown,shipped,2025-08-23,ecommerce_orders.csv,CSV,01b30f386dba0ff41c7022de61e3d6a846464ad22fd9fed95b842b772e7f6aef
ORD0560,Yasmine,Mebarki,yasmine.mebarki344@email.com,38,Tlemcen,Power Bank,Storage,1,125348.31,125348.31,BaridiMob,returned,2025-12-22,ecommerce_orders.csv,CSV,c3f1b260b9c2b169eb612479ebcc3ffddc3087f871edcb1ce23ea25c6b4e14ba
ORD0118,Ali,Larbi,ali.larbi649@email.com,56,Djelfa,Printer,Peripherals,7,149196.85,1044377.95,Unknown,shipped,2025-08-17,ecommerce_orders.csv,CSV,7c18f07a98f799b1c5596c14b3bf228e81b0500542bdab056708d4b518224605
ORD0852,Hana,Taleb,hana.taleb628@email.com,60,Tiaret,Power Bank,Accessories,7,37745.66,264219.62,Credit Card,cancelled,2025-08-13,ecommerce_orders.csv,CSV,cf3c57c9c8ebbfa8aefc8db910dd242e2d0d7d6e51de4d96df5ee60f1d8d4a62
ORD0513,Amine,Mebarki,amine.mebarki223@email.com,37,Sidi Bel Abbes,Smartphone,Peripherals,8,26348.92,210791.36,Credit Card,completed,2025-10-21,ecommerce_orders.csv,CSV,3b4a72f116bc916dd5aa47e3bb92342a476f696d17c54272dc44133c28b487f7
ORD0579,Yasmine,Meziane,yasmine.meziane842@email.com,49,Tlemcen,Tablet,Peripherals,7,10906.34,76344.38,Cash,returned,2025-07-11,ecommerce_orders.csv,CSV,b20a82245fdd4c471368c318b8fc9239530634fbda8a88a1a93f65e1d075b258
ORD0828,Amina,Cherif,amina.cherif819@email.com,42,Djelfa,Smartwatch,Storage,2,18214.75,36429.5,CIB,pending,2025-04-18,ecommerce_orders.csv,CSV,c919ee2077ab61525050dd279d7d5e38559163d15149ca31c2a7644d2c3b7462
ORD0127,Hana,Belkacem,Unknown,61,Mostaganem,SSD,Networking,2,132559.66,265119.32,CIB,pending,2025-10-02,ecommerce_orders.csv,CSV,b3c67495b2e8b26fa2b0f841cf9a56f4e580cc26ba0698bac81750fccfb7c67f
ORD0117,Samira,Mansouri,samira.mansouri111@email.com,26,Tlemcen,USB Cable,Storage,2,134940.38,269880.76,BaridiMob,returned,2025-03-03,ecommerce_orders.csv,CSV,a5d3994989b531c3563d2eb81abbd768b32e09fbea5e1838343acbcfa77633d5
ORD0474,Rachid,Larbi,rachid.larbi294@email.com,54,Tlemcen,RAM 16GB,Accessories,3,96266.81,-288800.43,BaridiMob,cancelled,2025-11-20,ecommerce_orders.csv,CSV,5ccef30ee9c0044fefbff524fd58bf8b400dbcdd4e39c1fba7e846427f6bd40d
ORD0724,Youssef,Benali,youssef.benali481@email.com,34,Constantine,Router,Peripherals,7,103184.44,722291.08,Dahabia,cancelled,2025-12-20,ecommerce_orders.csv,CSV,3c1013446205fbecec8089f245d993ff0f3365c1c49f7eda5cbab3585f1aa873
ORD0058,Nour,Bouzid,nour.bouzid485@email.com,56,Biskra,Smartphone,Networking,4,70022.58,280090.32,BaridiMob,shipped,2025-03-20,ecommerce_orders.csv,CSV,4bfdd328cba2fa67666c27090d113b390f83d3a5233045e4ffcaee5236df8818
ORD0705,Yasmine,Bouzid,yasmine.bouzid660@email.com,22,Tiaret,Laptop,Storage,1,8771.43,8771.43,Cash,shipped,2025-10-10,ecommerce_orders.csv,CSV,1b2b52b542cc94455eec0e3bdba35bbd36f432c48b3fe335c40e7bcf6b8319d8
ORD0949,Fatima,Belkacem,fatima.belkacem748@email.com,26,Bejaia,SSD,Accessories,4,148886.47,595545.88,Credit Card,pending,2025-04-04,ecommerce_orders.csv,CSV,ce54e1e562e7ed2936b8351b0c4fdbdc7cbd0cc62ce4fe008d67d17e64c62535
ORD0370,Karim,Larbi,karim.larbi314@email.com,39,Constantine,Smartphone,Electronics,5,142295.27,711476.35,Dahabia,returned,2025-10-17,ecommerce_orders.csv,CSV,88ec19f53170868124b1093c78a15cc5497e132b93e0fef18ce5c5630eb61ab9
ORD0269,Omar,Larbi,omar.larbi393@email.com,36,Batna,Tablet,Storage,9,104168.22,937513.98,CIB,returned,2025-03-16,ecommerce_orders.csv,CSV,d02e8250c0e143fa9b04db641555362988d003e8bbd5730e13c7415a19a47184
ORD0047,Karim,Boudiaf,karim.boudiaf52@email.com,38,Bejaia,Monitor,Electronics,8,20434.2,163473.6,Dahabia,returned,2025-09-20,ecommerce_orders.csv,CSV,2c905d773af4c93c23d02420f10ffffa21d95ca884584b0f4f9386abf41ac65b
ORD0350,Meriem,Ferhat,meriem.ferhat529@email.com,43,Tiaret,Mouse,Electronics,9,118827.81,1069450.29,Cash,shipped,2025-12-17,ecommerce_orders.csv,CSV,91bbae4d1de8fd257349ffd1506345b8e011c3e57cd63a273f24f183999d9a5c
ORD0196,Khaled,Cherif,khaled.cherif333@email.com,52,Biskra,Webcam,Networking,7,47406.01,331842.07,CIB,cancelled,2025-09-11,ecommerce_orders.csv,CSV,8dc917c3ed44997f44fa1b1b7e4bf85ba1aa5c66ccfc42fc7dc2ce8244cfac24
ORD0103,Khaled,Bouzid,khaled.bouzid806@email.com,48,Bejaia,Smartwatch,Peripherals,9,75518.32,679664.88,BaridiMob,pending,2025-05-27,ecommerce_orders.csv,CSV,7a93241964b1b6274c5e961e4b531e80bf04c0226eee7b07834fc8a0e1526e4d
ORD0869,Nour,Larbi,nour.larbi82@email.com,20,Oran,Tablet,Peripherals,8,44843.9,358751.2,CIB,cancelled,2025-04-21,ecommerce_orders.csv,CSV,6f7982f8cacfe84b01a20909890e261f1a840ea0f274ea06884907464f083cdf
ORD0722,Meriem,Taleb,meriem.taleb134@email.com,44,Batna,Router,Accessories,10,32727.21,327272.1,BaridiMob,pending,2025-07-06,ecommerce_orders.csv,CSV,5952b43347cebdf29da2aceb6f429dd91bc41a07ab77061b4c2e930d9b56eeaa
ORD0768,Karim,Hamidi,karim.hamidi430@email.com,35,Batna,Smartwatch,Networking,5,108371.88,541859.4,BaridiMob,shipped,2025-01-27,ecommerce_orders.csv,CSV,5aed0ee0a0851f5a9e2a4631ce1bfbfdd0b96448fe6075f22af58d80678adb63
ORD0264,Samira,Taleb,samira.taleb30@email.com,31,Sidi Bel Abbes,SSD,Accessories,8,89034.37,712274.96,Dahabia,completed,2025-12-07,ecommerce_orders.csv,CSV,f7e84b7a9d5ec5506b87c89c20d60ae4991239f5c7b26da79d890afba984c654
ORD0444,Samira,Cherif,samira.cherif431@email.com,65,Blida,Router,Electronics,9,64628.96,581660.64,Dahabia,cancelled,2025-06-19,ecommerce_orders.csv,CSV,0ee52533a4629ce92d0940a8eca50fef3a44058c321cbcde2c13c1d240e3d4dc
ORD0342,Djamila,Bouzid,djamila.bouzid124@email.com,23,Mostaganem,Webcam,Accessories,3,145838.65,437515.95,CIB,pending,2025-01-14,ecommerce_orders.csv,CSV,821ef9b862cfd8d008b9f619880040f026a57a8ff184ded63d014ed83cc37aba
ORD0627,Meriem,Cherif,meriem.cherif119@email.com,61,Alger,Smartwatch,Accessories,8,89109.65,712877.2,BaridiMob,cancelled,2025-04-24,ecommerce_orders.csv,CSV,3681466072d27451a5a6e39a8e28c1cd1db2ee0d1d5af06a5171663df0e5a450
ORD0150,Amine,Boudiaf,amine.boudiaf473@email.com,34,Mostaganem,Keyboard,Storage,9,79355.24,714197.16,Unknown,pending,2025-10-05,ecommerce_orders.csv,CSV,524456549753e8e410f011a3abcd2571440e3d757514bd78227175ef95fc7222
ORD0125,Ali,Benali,ali.benali185@email.com,43,Setif,USB Cable,Peripherals,6,52978.0,317868.0,CIB,pending,2025-10-22,ecommerce_orders.csv,CSV,6d12c63a83236401bf86bae4d69b50c3749f506523de4283c988fa65959682f1
ORD0818,Ali,Saidi,ali.saidi432@email.com,37,Tlemcen,USB Cable,Networking,8,28295.55,226364.4,CIB,completed,2025-01-05,ecommerce_orders.csv,CSV,6c9c2fd89a745c72100ffb0ad9cbf0d99772324d464702aa1153f459ef8f560d
ORD0856,Bilal,Taleb,bilal.taleb352@email.com,38,Sidi Bel Abbes,Headphones,Accessories,7,6147.31,43031.17,BaridiMob,completed,2025-12-05,ecommerce_orders.csv,CSV,9a4997683a99f24f3370b1fa9397fd531537b66d431cf2d4dad9cfe65f1fe2c5
ORD0051,Khaled,Meziane,khaled.meziane425@email.com,55,Batna,Mouse,Networking,8,62658.25,501266.0,CIB,cancelled,2025-07-25,ecommerce_orders.csv,CSV,1f8f1ea95a071e7f0c9842054d6f7a25946cf740fad6bc4865ec652d6224474a
ORD0354,Amina,Zidane,amina.zidane916@email.com,31,Setif,USB Cable,Electronics,5,4603.85,23019.25,Cash,pending,2025-10-25,ecommerce_orders.csv,CSV,1d1831495b93ee409584c6f92464f2cba5d115e2f61f03ad8fe5f89c86172d5b
ORD0967,Nour,Saidi,nour.saidi276@email.com,23,Annaba,SSD,Storage,3,67185.36,201556.08,Dahabia,shipped,2025-03-16,ecommerce_orders.csv,CSV,703e2638a731ffae586f483b887e7d3c24bcbab4a7adba35149866982870ab46
ORD0143,Youssef,Saidi,youssef.saidi97@email.com,55,Bejaia,RAM 16GB,Storage,5,38173.37,190866.85,Credit Card,pending,2025-06-03,ecommerce_orders.csv,CSV,e20fe2c4c3d2fff88bde57aaded857f6717051d7d7d49a4445c22607fd6eda5e
ORD0471,Sara,Taleb,sara.taleb102@email.com,39,Sidi Bel Abbes,Tablet,Electronics,4,122165.8,488663.2,Dahabia,completed,2025-08-24,ecommerce_orders.csv,CSV,4fb78969dd2f41805dfe84f00f03f3aafb9e4a995a5655ba718d072a406f6f0b
ORD0400,Mohamed,Belkacem,mohamed.belkacem119@email.com,45,Mostaganem,Mouse,Networking,8,87629.54,701036.32,Dahabia,returned,2025-05-28,ecommerce_orders.csv,CSV,93a44042fbe25f788029034465e6bf5e600be0b325ff35255c8377f4df404d82
ORD0654,Nour,Boudiaf,nour.boudiaf366@email.com,35,Alger,Mouse,Electronics,10,96376.24,963762.4,Credit Card,returned,2025-04-26,ecommerce_orders.csv,CSV,5bbb7704dee37355c4e65a57d1c13635188d65d0ce1fee004d3aed039722a34c
ORD0321,Nour,Bouzid,nour.bouzid103@email.com,42,Annaba,RAM 16GB,Accessories,5,80286.59,401432.95,Cash,pending,2025-10-28,ecommerce_orders.csv,CSV,980d3d7c4e5149a11d2b31a4d439a9821af31b6f375e535557d5f854fcf7e6db
ORD0020,Amine,Larbi,amine.larbi485@email.com,44,Annaba,Power Bank,Storage,7,28966.28,202763.96,Cash,cancelled,2025-06-14,ecommerce_orders.csv,CSV,63830821fa03d7ef2d3c0b1323efb91f15f3a1d4812fdd7c567fd03a5c543153
ORD0843,Mohamed,Khelifi,mohamed.khelifi430@email.com,20,Batna,RAM 16GB,Storage,9,45295.76,407661.84,Credit Card,completed,2025-10-26,ecommerce_orders.csv,CSV,ad15f9acf732880cdeebf93237fde946ee739968876e83c964a7023736215397
ORD0947,Mohamed,Taleb,Unknown,57,Sidi Bel Abbes,Laptop,Storage,8,43775.26,350202.08,Dahabia,completed,2025-07-08,ecommerce_orders.csv,CSV,300f2f1f9f40f9b995be042be29b50158e9685348edfe46d293cf87d3b292e04
ORD0842,Ahmed,Saidi,ahmed.saidi143@email.com,40,Djelfa,Router,Accessories,5,141531.42,707657.1,Cash,cancelled,2025-11-27,ecommerce_orders.csv,CSV,e235906537d8407d8027bb862c3ccb7c73b580f24a877476b6f59a2dbe35480d
ORD0408,Sara,Ferhat,sara.ferhat955@email.com,63,Biskra,SSD,Peripherals,8,118591.27,948730.16,Credit Card,shipped,2025-02-26,ecommerce_orders.csv,CSV,ae2e8e2b3fb19cb82db26106cc84bcd359d995c3ed5a6ab02af50185e37769e8
ORD0538,Ahmed,Mebarki,ahmed.mebarki277@email.com,38,Batna,Monitor,Accessories,4,10387.38,41549.52,Dahabia,returned,2025-08-23,ecommerce_orders.csv,CSV,1d088192152f2dd694533fea2427f00190f67098a82ef7f6e816f50cc813a901
